LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,Heating,CentralAir,Electrical,Functional,PavedDrive,SaleType,SaleCondition,MSSubClass,HeatingQC,KitchenQual,OverallQual,OverallCond,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,GarageYrBlt,Fence
75.0,9000.0,2007.0,2007.0,0.0,64.0,1120.0,1184.0,1184.0,1426.0,2610.0,11.0,550.0,208.0,364.0,0.0,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,60,Ex,Ex,8,5,0,2,1,4,1,1,2,Gd,TA,Av,GLQ,Unf,BuiltIn,Fin,TA,TA,NoAlley,Gd,2007.0,NoFence
94.0,25286.0,1963.0,1963.0,0.0,633.0,431.0,1064.0,1040.0,0.0,1040.0,5.0,648.0,0.0,0.0,0.0,RL,Reg,HLS,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Gd,TA,4,5,1,1,0,3,1,0,2,TA,TA,Gd,ALQ,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1963.0,NoFence
74.0,8834.0,2004.0,2005.0,216.0,1170.0,292.0,1462.0,1462.0,762.0,2224.0,10.0,738.0,184.0,0.0,0.0,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Ex,9,5,1,2,1,4,1,1,3,Ex,TA,No,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2004.0,NoFence
88.0,11782.0,1961.0,1995.0,0.0,899.0,210.0,1109.0,1155.0,0.0,1155.0,6.0,576.0,192.0,0.0,0.0,RL,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,GasA,Y,SBrkr,Min2,Y,WD,Normal,85,TA,Gd,5,7,1,1,0,3,1,0,2,TA,TA,Av,ALQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1987.0,MnPrv
69.0,7000.0,1978.0,2005.0,90.0,646.0,218.0,864.0,864.0,0.0,864.0,6.0,336.0,0.0,0.0,0.0,RL,IR1,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,TA,5,8,1,1,0,3,1,0,1,TA,TA,No,ALQ,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1978.0,GdWo
60.0,7024.0,2005.0,2006.0,0.0,980.0,110.0,1090.0,1090.0,0.0,1090.0,5.0,450.0,0.0,49.0,0.0,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Gd,TA,5,5,1,1,1,2,1,0,2,Ex,Gd,No,ALQ,Unf,Attchd,Fin,TA,TA,NoAlley,NoFireplace,2005.0,NoFence
44.0,13758.0,1990.0,1991.0,117.0,902.0,254.0,1156.0,1187.0,530.0,1717.0,7.0,400.0,168.0,36.0,0.0,RL,IR1,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Ex,Gd,7,5,0,2,1,3,1,1,2,Gd,TA,Mn,LwQ,Unf,Attchd,RFn,TA,TA,NoAlley,TA,1990.0,NoFence
69.0,9636.0,1992.0,1993.0,0.0,0.0,808.0,808.0,808.0,785.0,1593.0,7.0,389.0,342.0,40.0,0.0,RL,IR1,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Gd,TA,6,5,0,2,1,3,1,1,2,Gd,TA,No,Unf,Unf,BuiltIn,RFn,TA,TA,NoAlley,TA,1993.0,MnPrv
60.0,6204.0,1912.0,1950.0,0.0,0.0,795.0,795.0,954.0,795.0,2230.0,10.0,440.0,0.0,188.0,0.0,RL,Reg,Bnk,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,GasA,N,SBrkr,Typ,Y,WD,Normal,75,TA,TA,4,5,1,1,0,5,1,0,1,TA,Fa,No,Unf,Unf,Detchd,Unf,TA,Gd,NoAlley,NoFireplace,1997.0,NoFence
65.0,7150.0,1967.0,1967.0,60.0,432.0,460.0,892.0,892.0,0.0,892.0,5.0,288.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,5,0,1,0,3,1,0,1,TA,TA,No,BLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1967.0,GdWo
50.0,5119.0,1999.0,2000.0,60.0,1238.0,460.0,1698.0,1709.0,0.0,1709.0,5.0,506.0,97.0,65.0,0.0,FV,IR1,Lvl,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,CWD,Abnorml,120,Ex,Gd,9,5,1,2,0,2,1,1,2,Ex,TA,Av,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,TA,1999.0,NoFence
70.0,8393.0,1959.0,2005.0,122.0,528.0,1098.0,1626.0,1712.0,0.0,1712.0,8.0,588.0,272.0,54.0,0.0,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Family,90,Ex,TA,5,5,0,2,0,4,2,0,2,TA,TA,No,LwQ,Unf,Attchd,Fin,TA,TA,NoAlley,NoFireplace,2005.0,NoFence
59.0,16466.0,1955.0,1955.0,0.0,0.0,816.0,816.0,872.0,521.0,1393.0,8.0,300.0,121.0,0.0,0.0,RL,IR1,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,TA,TA,5,7,0,1,1,3,1,0,1,TA,TA,No,Unf,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1955.0,NoFence
95.0,15865.0,1970.0,1970.0,0.0,351.0,1043.0,2217.0,2217.0,0.0,2217.0,8.0,621.0,81.0,207.0,0.0,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,8,6,1,2,0,4,1,1,2,TA,Gd,Gd,ALQ,Rec,Attchd,Unf,TA,TA,NoAlley,TA,1970.0,NoFence
128.0,12160.0,1953.0,1953.0,90.0,1024.0,481.0,1505.0,1505.0,0.0,1505.0,6.0,505.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,TA,6,4,1,1,0,2,1,1,2,TA,TA,No,BLQ,Unf,Attchd,RFn,TA,TA,NoAlley,TA,1953.0,NoFence
60.0,8064.0,1949.0,2006.0,0.0,0.0,672.0,672.0,672.0,252.0,924.0,6.0,576.0,0.0,0.0,0.0,RL,Reg,Lvl,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Ex,TA,5,7,0,1,0,3,1,1,2,TA,TA,Mn,Unf,Unf,Detchd,Unf,TA,TA,NoAlley,Po,2003.0,MnPrv
70.0,11184.0,1978.0,1978.0,92.0,226.0,192.0,918.0,918.0,765.0,1683.0,7.0,440.0,243.0,0.0,0.0,RL,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Gd,TA,6,5,0,2,1,3,1,1,2,TA,TA,No,LwQ,Rec,Attchd,RFn,TA,TA,NoAlley,TA,1978.0,NoFence
70.0,8414.0,1963.0,2003.0,0.0,663.0,396.0,1059.0,1068.0,0.0,1068.0,6.0,264.0,192.0,0.0,0.0,RL,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,6,8,0,1,0,3,1,0,1,TA,TA,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1963.0,MnPrv
69.0,13284.0,1954.0,1954.0,0.0,1064.0,319.0,1383.0,1383.0,0.0,1383.0,6.0,354.0,511.0,116.0,0.0,RL,Reg,Lvl,Inside,Sawyer,PosN,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,5,1,1,0,3,1,1,1,Gd,TA,Mn,BLQ,Unf,Attchd,Unf,TA,TA,NoAlley,Gd,1954.0,GdPrv
64.0,7018.0,1979.0,1979.0,0.0,0.0,0.0,0.0,1535.0,0.0,1535.0,8.0,400.0,0.0,0.0,0.0,RL,Reg,Bnk,Inside,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,GasA,Y,SBrkr,Typ,Y,WD,Alloca,90,TA,TA,5,5,0,2,0,4,2,0,2,NoBasement,NoBasement,NoBasement,NoBasement,NoBasement,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1979.0,NoFence
71.0,7056.0,1963.0,1963.0,415.0,400.0,380.0,780.0,983.0,813.0,1796.0,8.0,483.0,0.0,50.0,0.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,TA,TA,6,5,1,1,1,4,1,1,2,TA,TA,No,BLQ,Unf,Attchd,RFn,TA,TA,NoAlley,TA,1963.0,NoFence
50.0,8765.0,1936.0,1950.0,0.0,285.0,666.0,951.0,951.0,0.0,951.0,6.0,327.0,0.0,28.0,0.0,RM,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,GasA,N,SBrkr,Typ,Y,WD,Abnorml,30,Ex,TA,4,6,0,1,0,2,1,0,1,TA,TA,No,ALQ,Unf,Detchd,Unf,TA,TA,Grvl,NoFireplace,1936.0,NoFence
64.0,7018.0,1979.0,1979.0,0.0,0.0,0.0,0.0,1120.0,1120.0,2240.0,12.0,528.0,154.0,0.0,0.0,RL,Reg,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,GasA,Y,SBrkr,Typ,Y,WD,Alloca,90,TA,TA,5,5,0,2,0,6,2,0,2,NoBasement,NoBasement,NoBasement,NoBasement,NoBasement,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1979.0,NoFence
100.0,12919.0,2009.0,2010.0,760.0,2188.0,142.0,2330.0,2364.0,0.0,2364.0,11.0,820.0,0.0,67.0,0.0,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,20,Ex,Ex,9,5,1,2,1,2,1,2,3,Ex,TA,Gd,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2009.0,NoFence
65.0,6993.0,1961.0,1994.0,0.0,465.0,447.0,912.0,1236.0,0.0,1236.0,6.0,288.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,7,0,1,0,3,1,1,1,TA,TA,No,BLQ,Unf,Attchd,Unf,TA,TA,NoAlley,TA,1961.0,NoFence
69.0,7340.0,1971.0,1971.0,0.0,322.0,536.0,858.0,858.0,0.0,858.0,4.0,684.0,0.0,0.0,0.0,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,4,6,0,1,0,2,1,0,1,TA,TA,No,ALQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1979.0,NoFence
64.0,8712.0,1957.0,2000.0,0.0,860.0,132.0,992.0,1306.0,0.0,1306.0,5.0,756.0,0.0,0.0,0.0,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,7,1,1,0,2,1,0,1,TA,TA,Mn,BLQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1968.0,NoFence
63.0,7875.0,2003.0,2003.0,0.0,0.0,783.0,783.0,807.0,702.0,1509.0,8.0,393.0,0.0,75.0,0.0,RL,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,5,0,2,1,3,1,1,2,Gd,TA,No,Unf,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2003.0,NoFence
50.0,14859.0,2006.0,2006.0,27.0,0.0,1670.0,1670.0,1670.0,0.0,1670.0,7.0,690.0,144.0,60.0,0.0,RL,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,20,Ex,Gd,7,5,0,2,0,3,1,1,3,Gd,TA,No,Unf,Unf,Attchd,RFn,TA,TA,NoAlley,Gd,2006.0,NoFence
69.0,6173.0,1967.0,1967.0,75.0,599.0,277.0,876.0,902.0,0.0,902.0,6.0,288.0,0.0,0.0,0.0,RL,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,6,0,1,0,3,1,0,1,TA,TA,No,GLQ,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1967.0,MnPrv
80.0,9920.0,1954.0,1954.0,110.0,354.0,412.0,1056.0,1063.0,0.0,1063.0,6.0,280.0,0.0,0.0,164.0,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,5,1,1,0,3,1,0,1,TA,TA,No,Rec,LwQ,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1954.0,MnPrv
116.0,13501.0,2006.0,2006.0,208.0,63.0,1560.0,1623.0,1636.0,0.0,1636.0,8.0,865.0,0.0,60.0,0.0,RL,IR1,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,Ex,Gd,8,5,1,2,0,3,1,1,3,Gd,TA,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,Gd,2006.0,NoFence
86.0,11500.0,1936.0,1987.0,0.0,223.0,794.0,1017.0,1020.0,1037.0,2057.0,6.0,180.0,0.0,0.0,0.0,RL,IR1,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,50,Gd,Gd,7,7,0,1,1,3,1,1,1,Gd,TA,No,Rec,Unf,Attchd,Fin,Fa,TA,NoAlley,Gd,1936.0,NoFence
69.0,8885.0,1983.0,1983.0,0.0,301.0,239.0,864.0,902.0,0.0,902.0,5.0,484.0,164.0,0.0,0.0,RL,IR1,Low,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,5,5,1,1,0,2,1,0,2,Gd,TA,Av,BLQ,ALQ,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1983.0,MnPrv
149.0,12589.0,2005.0,2005.0,0.0,0.0,742.0,742.0,742.0,742.0,1484.0,8.0,390.0,36.0,24.0,0.0,RL,IR2,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,6,5,0,2,1,3,1,1,2,Gd,TA,No,Unf,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2005.0,NoFence
80.0,11600.0,1960.0,1960.0,361.0,443.0,662.0,1105.0,1105.0,1169.0,2274.0,12.0,480.0,0.0,0.0,0.0,RL,Reg,Lvl,Corner,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,GasA,Y,FuseA,Typ,Y,WD,Normal,90,TA,TA,5,5,0,2,0,5,2,0,2,TA,TA,No,Rec,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1960.0,NoFence
69.0,9286.0,1977.0,1989.0,0.0,196.0,1072.0,1268.0,1268.0,0.0,1268.0,5.0,252.0,173.0,0.0,0.0,RL,IR1,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,Gd,5,7,0,1,1,3,1,0,1,Gd,Gd,Av,ALQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1978.0,NoFence
51.0,6120.0,1925.0,1950.0,0.0,489.0,279.0,768.0,1015.0,0.0,1015.0,6.0,450.0,0.0,0.0,112.0,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,GasA,N,SBrkr,Min1,Y,WD,Abnorml,30,TA,TA,5,7,0,1,0,3,1,0,1,TA,TA,No,Rec,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1925.0,MnPrv
82.0,6270.0,1949.0,1950.0,0.0,284.0,717.0,1001.0,1001.0,1001.0,2002.0,8.0,871.0,0.0,0.0,0.0,RH,Reg,HLS,Inside,Crawfor,Norm,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,GasA,N,FuseA,Typ,Y,WD,Normal,90,TA,TA,5,6,0,2,0,4,2,0,3,TA,TA,No,BLQ,Unf,2Types,Unf,TA,TA,NoAlley,NoFireplace,1949.0,NoFence
30.0,3000.0,2009.0,2009.0,76.0,294.0,318.0,612.0,612.0,612.0,1224.0,4.0,528.0,0.0,234.0,0.0,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,160,Ex,Gd,6,5,0,2,1,2,1,0,2,Gd,TA,Av,GLQ,Unf,Detchd,RFn,TA,TA,Pave,NoFireplace,2009.0,NoFence
21.0,2001.0,1970.0,1970.0,80.0,0.0,546.0,546.0,546.0,546.0,1092.0,6.0,286.0,0.0,0.0,0.0,RM,Reg,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,160,Fa,TA,4,5,0,1,1,3,1,0,1,TA,TA,No,Unf,Unf,Attchd,Unf,TA,TA,NoAlley,NoFireplace,1970.0,NoFence
50.0,9000.0,1949.0,1950.0,0.0,50.0,430.0,480.0,480.0,0.0,480.0,4.0,308.0,0.0,0.0,0.0,C (all),Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,GasA,N,FuseA,Typ,Y,WD,Abnorml,20,TA,TA,2,3,1,0,0,1,1,0,1,TA,TA,Av,BLQ,Unf,Detchd,Unf,TA,TA,NoAlley,NoFireplace,1958.0,NoFence
69.0,17140.0,1956.0,1956.0,0.0,1059.0,75.0,1134.0,1229.0,0.0,1229.0,6.0,284.0,0.0,0.0,0.0,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,GasA,Y,FuseA,Typ,Y,WD,Normal,20,Ex,TA,4,6,0,1,0,3,1,0,1,TA,TA,No,ALQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1956.0,NoFence
103.0,13125.0,1991.0,1991.0,0.0,48.0,422.0,1104.0,912.0,1215.0,2127.0,8.0,833.0,72.0,192.0,224.0,RL,IR1,Lvl,Corner,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,7,5,1,2,1,4,1,1,3,Ex,TA,Mn,BLQ,GLQ,Attchd,RFn,TA,TA,NoAlley,TA,1991.0,GdPrv
87.0,11029.0,1958.0,2002.0,0.0,528.0,245.0,1184.0,1414.0,0.0,1414.0,6.0,601.0,0.0,51.0,0.0,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Ex,TA,CBlock,GasA,Y,SBrkr,Min1,Y,WD,Normal,20,Ex,TA,6,8,1,1,0,3,1,1,2,Gd,TA,No,ALQ,BLQ,Attchd,Unf,TA,TA,NoAlley,TA,1990.0,NoFence
70.0,8462.0,1994.0,1994.0,105.0,814.0,114.0,928.0,936.0,785.0,1721.0,7.0,471.0,300.0,87.0,0.0,RL,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Gd,6,5,0,2,1,3,1,0,2,Gd,Gd,No,GLQ,Unf,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1994.0,NoFence
67.0,8777.0,1900.0,2003.0,0.0,1084.0,188.0,1272.0,1272.0,928.0,2200.0,9.0,0.0,0.0,70.0,0.0,RL,Reg,Lvl,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,GasA,Y,SBrkr,Typ,N,WD,Normal,90,Gd,TA,5,7,2,2,2,4,2,0,0,TA,TA,No,ALQ,Unf,NoGarage,NoGarage,NoGarage,NoGarage,NoAlley,NoFireplace,0.0,GdPrv
65.0,10237.0,2005.0,2006.0,0.0,28.0,1288.0,1316.0,1316.0,0.0,1316.0,6.0,397.0,100.0,0.0,0.0,RL,Reg,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,New,Partial,20,Ex,Gd,6,5,0,2,0,3,1,1,2,Gd,TA,No,GLQ,Unf,Attchd,Fin,TA,TA,NoAlley,Gd,2005.0,NoFence
50.0,8012.0,1993.0,1994.0,0.0,165.0,598.0,1604.0,1617.0,0.0,1617.0,5.0,533.0,0.0,69.0,0.0,RL,Reg,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,120,Ex,Gd,6,5,1,2,0,2,1,1,2,Gd,TA,No,LwQ,GLQ,Attchd,RFn,TA,TA,NoAlley,Fa,1993.0,NoFence
79.0,10240.0,1980.0,1980.0,157.0,625.0,0.0,1686.0,1686.0,0.0,1686.0,7.0,612.0,384.0,131.0,0.0,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,20,TA,TA,6,6,1,2,0,3,1,1,2,Gd,TA,No,BLQ,LwQ,Attchd,Unf,TA,TA,NoAlley,TA,1980.0,NoFence
69.0,15611.0,1977.0,1977.0,0.0,767.0,266.0,1126.0,1126.0,0.0,1126.0,6.0,540.0,180.0,0.0,0.0,RL,IR1,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Abnorml,20,TA,Ex,5,6,0,2,0,3,1,0,2,Gd,TA,Av,ALQ,LwQ,Attchd,RFn,TA,TA,NoAlley,NoFireplace,1977.0,NoFence
93.0,11999.0,2003.0,2004.0,340.0,0.0,1181.0,1181.0,1234.0,1140.0,2374.0,10.0,656.0,104.0,100.0,0.0,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Ex,Ex,8,5,0,2,1,4,1,1,3,Gd,TA,No,Unf,Unf,BuiltIn,Fin,TA,TA,NoAlley,Gd,2003.0,NoFence
69.0,9900.0,1968.0,1968.0,342.0,552.0,280.0,832.0,1098.0,880.0,1978.0,9.0,486.0,0.0,43.0,0.0,RL,Reg,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,GasA,Y,SBrkr,Typ,Y,WD,Normal,60,Gd,TA,7,5,0,2,1,4,1,1,2,TA,TA,No,BLQ,Unf,Attchd,RFn,TA,TA,NoAlley,Gd,1968.0,GdPrv
